Code,Description,Work Type,Labor Hours,FRT
31033601,Drop Link - Stabilizer Bar - Rear - RH (Remove & Install),Remove and Install,0.35,0.35
31033602,Drop Link - Stabilizer Bar - Rear - RH (Remove & Replace),Remove and Replace,0.42,0.42
31033701,Toe Link Assembly - Rear - RH (Remove & Install),Remove and Install,0.5,0.5
31033702,Toe Link Assembly - Rear - RH (Remove & Replace),Remove and Replace,0.66,0.66
31034101,Integral Link - Rear - LH (Remove & Install),Remove and Install,0.24,0.24
31034102,Integral Link - Rear - LH (Remove & Replace),Remove and Replace,0.24,0.24
31034201,Integral Link - Rear - RH (Remove & Install),Remove and Install,0.24,0.24
31034202,Integral Link - Rear - RH (Remove & Replace),Remove and Replace,0.24,0.24
31034701,Bolts - Rear Toe Links to Subframe LH/RH (Remove & Install),Remove and Install,1.5,1.5
31034702,Bolts - Rear Toe Links to Subframe LH/RH (Remove & Replace),Remove and Replace,1.8,1.8
31034801,Toe Link Assembly - Rear - Pair (Remove & Install),Remove and Install,0.75,0.75
31034802,Toe Link Assembly - Rear - Pair (Remove & Replace),Remove and Replace,0.9,0.9
31039000,Suspension - Rear - Check Torque,Test/Adjust,0.84,0.84
31100101,Module - Air Suspension - ECU (Remove & Install),Remove and Install,1.5,1.5
31100102,Module - Air Suspension - ECU (Remove & Replace),Remove and Replace,1.5,1.5
31101008,Air Dryer - Tesla Air Suspension (Regenerate),Restore,0.15,0.15
31101200,Air Suspension - Pressurize / Depressurize - One Air Spring,Test/Adjust,0.2,0.2
31101300,Air Suspension - Pressurize / Depressurize - Two Air Springs,Test/Adjust,0.18,0.18
31101500,Air Suspension - Pressurize / Depressurize - Full System,Test/Adjust,0.3,0.3
31102001,Compressor - Air Suspension (Remove & Install),Remove and Install,0.72,0.72
31102002,Compressor - Air Suspension (Remove & Replace),Remove and Replace,0.72,0.72
31102011,Bracket - Compressor - Air Suspension (Remove & Install),Remove and Install,1.14,1.14
31102012,Bracket - Compressor - Air Suspension (Remove & Replace),Remove and Replace,1.14,1.14
31102201,Valve Block - Air Suspension (Remove & Install),Remove and Install,1.1,1.1
31102202,Valve Block - Air Suspension (Remove & Replace),Remove and Replace,1.32,1.32
31102501,Reservoir - Air Suspension (Remove & Install),Remove and Install,1.5,1.5
31102502,Reservoir - Air Suspension (Remove & Replace),Remove and Replace,1.5,1.5
31102801,Sensor - Ride Height - Front - LH (Remove & Install),Remove and Install,0.4,0.4
31102802,Sensor - Ride Height - Front - LH (Remove & Replace),Remove and Replace,0.48,0.48
31102901,Sensor - Ride Height - Front - RH (Remove & Install),Remove and Install,0.6,0.6
31102902,Sensor - Ride Height - Front - RH (Remove & Replace),Remove and Replace,0.72,0.72
31103001,Sensor - Ride Height - Rear - LH (Remove & Install),Remove and Install,0.4,0.4
31103002,Sensor - Ride Height - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
31103101,Sensor - Ride Height - Rear - RH (Remove & Install),Remove and Install,0.4,0.4
31103102,Sensor - Ride Height - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
31103202,Fill Valve - Air Suspension,Remove and Replace,0.06,0.06
31103206,Fill Valve - Air Suspension (Retrofit),Retrofit,0.54,0.54
31103801,Air Suspension Lines - Front (Remove & Install),Remove and Install,1.05,1.05
31103802,Air Suspension Lines - Front (Remove & Replace),Remove and Replace,1.32,1.32
31103901,Air Suspension Lines - Rear (Remove & Install),Remove and Install,2.45,2.45
31103902,Air Suspension Lines - Rear (Remove & Replace),Remove and Replace,2.94,2.94
31104501,Air Line - Air Suspension - Compressor to Valve Block (Remove & Install),Remove and Install,0.9,0.9
31104502,Air Line - Air Suspension - Compressor to Valve Block (Remove & Replace),Remove and Replace,1.08,1.08
31104701,Air Line - Air Suspension - Valve Block Exhaust (Remove & Install),Remove and Install,0.9,0.9
31104702,Air Line - Air Suspension - Valve Block Exhaust (Remove & Replace),Remove and Replace,0.9,0.9
31104808,Line - Air Suspension (Repair),Restore,0.06,0.06
31105001,Air Spring Module - Front - LH (Remove & Install),Remove and Install,0.9,0.9
31105002,Air Spring Module - Front - LH (Remove & Replace),Remove and Replace,1.08,1.08
31105011,Adaptive Air Spring Module - Front - LH (Remove & Install),Remove and Install,0.78,0.78
31105012,Adaptive Air Spring Module - Front - LH (Remove & Replace),Remove and Replace,0.78,0.78
31105101,Air Spring Module - Front - RH (Remove & Install),Remove and Install,0.78,0.78
31105102,Air Spring Module - Front - RH (Remove & Replace),Remove and Replace,0.78,0.78
31105111,Adaptive Air Spring Module - Front - RH (Remove & Install),Remove and Install,0.65,0.65
31105112,Adaptive Air Spring Module - Front - RH (Remove & Replace),Remove and Replace,0.78,0.78
31105201,Cap - Air Spring Module - Front - LH (Remove & Install),Remove and Install,0.01,0.01
31105202,Cap - Air Spring Module - Front - LH (Remove & Replace),Remove and Replace,0.01,0.01
31105301,Cap - Air Spring Module - Front - RH (Remove & Install),Remove and Install,0.01,0.01
31105302,Cap - Air Spring Module - Front - RH (Remove & Replace),Remove and Replace,0.01,0.01
31105401,Bracket - Ride Height Sensor - Rear - LH (Remove & Install),Remove and Install,0.4,0.4
31105402,Bracket - Ride Height Sensor - Rear - LH (Remove & Replace),Remove and Replace,0.48,0.48
31105411,Bracket - Ride Height Sensor - Rear - RH (Remove & Install),Remove and Install,0.4,0.4
31105412,Bracket - Ride Height Sensor - Rear - RH (Remove & Replace),Remove and Replace,0.48,0.48
31106001,Air Spring Module - Rear - LH (Remove & Install),Remove and Install,1.02,1.02
31106002,Air Spring Module - Rear - LH (Remove & Replace),Remove and Replace,1.02,1.02
31106011,Adaptive Air Spring Module - Rear - LH (Remove & Install),Remove and Install,0.9,0.9
31106012,Adaptive Air Spring Module - Rear - LH (Remove & Replace),Remove and Replace,1.14,1.14
31106101,Air Spring Module - Rear - RH (Remove & Install),Remove and Install,1.02,1.02
31106102,Air Spring Module - Rear - RH (Remove & Replace),Remove and Replace,1.02,1.02
31106111,Adaptive Air Spring Module - Rear - RH (Remove & Install),Remove and Install,0.9,0.9
31106112,Adaptive Air Spring Module - Rear - RH (Remove & Replace),Remove and Replace,1.14,1.14
31108101,Boot - Air Spring Module - Front - LH (Remove & Install),Remove and Install,0.95,0.95
31108102,Boot - Air Spring Module - Front - LH (Remove & Replace),Remove and Replace,1.14,1.14
31108201,Boot - Air Spring Module - Front - RH (Remove & Install),Remove and Install,0.95,0.95
31108202,Boot - Air Spring Module - Front - RH (Remove & Replace),Remove and Replace,1.14,1.14
32010100,Lock To Lock-Angle Test,Test/Adjust,0.05,0.05
32010101,Steering Rack (Remove & Install),Remove and Install,4.3,4.3
32010102,Steering Rack (Remove & Replace),Remove and Replace,5.16,5.16
32010103,Steering Rack - Calibration,Program,0.2,0.2
32010151,Steering Rack (LHD RWD) (2nd Generation) (Remove & Install),Remove and Install,4.3,4.3
32010152,Steering Rack (LHD RWD) (2nd Generation) (Remove & Replace),Remove and Replace,5.16,5.16
32010301,Tie Rod End - LH (Remove & Install),Remove and Install,0.15,0.15
32010302,Tie Rod End - LH (Remove & Replace),Remove and Replace,0.18,0.18
32010401,Tie Rod End - RH (Remove & Install),Remove and Install,0.15,0.15
32010402,Tie Rod End - RH (Remove & Replace),Remove and Replace,0.18,0.18
32010801,Seal - Steering - Dash (Remove & Install),Remove and Install,2.0,2.0
32010802,Seal - Steering - Dash (Remove & Replace),Remove and Replace,2.4,2.4
32011001,Module - Steering Column Control (Remove & Install),Remove and Install,0.48,0.48
32011002,Module - Steering Column Control (Remove & Replace),Remove and Replace,0.48,0.48
32011401,Shaft - Steering Column - Intermediate Upper (Remove & Install),Remove and Install,1.95,1.95
32011402,Shaft - Steering Column - Intermediate Upper (Remove & Replace),Remove and Replace,2.34,2.34
32011501,Shaft - Steering Column - Intermediate Upper (RHD) (Remove & Install),Remove and Install,0.5,0.5
32011502,Shaft - Steering Column - Intermediate Upper (RHD) (Remove & Replace),Remove and Replace,0.6,0.6
32011601,Intermediate Shaft - Steering Column - Lower (Dual Motor) (1st Generation) (Remove & Install),Remove and Install,0.6,0.6
32011602,Intermediate Shaft - Steering Column - Lower (Dual Motor) (1st Generation) (Remove and Replace),Remove and Replace,0.6,0.6
32012251,Steering Rack (LHD Dual Motor) (2nd Generation) (Remove & Install),Remove and Install,4.15,4.15
32012252,Steering Rack (LHD Dual Motor) (2nd Generation) (Remove & Replace),Remove and Replace,4.98,4.98
32012601,Steering Rack (RWD RHD) (1st Generation) (Remove & Install),Remove and Install,3.75,3.75
32012602,Steering Rack (RWD RHD) (1st Generation) (Remove & Replace),Remove and Replace,4.44,4.44
32012651,Steering Rack (RWD RHD) (2nd Generation) (Remove & Install),Remove and Install,4.3,4.3
32012652,Steering Rack (RWD RHD) (2nd Generation) (Remove & Replace),Remove and Replace,5.16,5.16
32013102,Steering Rack (LHD Dual Motor) (3rd Generation),Remove and Replace,3.84,3.84
32014102,Steering Rack (RHD Dual Motor) (3rd Generation) (Remove & Replace),Remove and Replace,3.96,3.96
32051801,Round Steering Wheel (Remove & Install),Remove and Install,0.24,0.24
32051802,Round Steering Wheel (Remove & Replace),Remove and Replace,0.24,0.24
32051901,Steering Column (Remove & Install),Remove and Install,0.96,0.96
32051902,Steering Column (Remove & Replace),Remove and Replace,0.96,0.96
33000004,Diagnosis: Brake System,General Diagnosis,0.5,0.5
33010100,Brake Rotor - Front - LH (Measure Runout),Test/Adjust,0.35,0.35
33010101,Brake Rotor - Front - LH (Remove & Install),Remove and Install,0.3,0.3
33010102,Brake Rotor - Front - LH (Remove & Replace),Remove and Replace,0.24,0.24
33010200,Brake Rotor - Rear - LH (Measure Runout),Test/Adjust,0.36,0.36
33010201,Brake Rotor - Rear - LH (Remove & Install),Remove and Install,0.5,0.5
33010202,Brake Rotor - Rear - LH (Remove & Replace),Remove and Replace,0.3,0.3
33010301,Brake Caliper - Front - LH (Remove & Install),Remove and Install,0.75,0.75
33010302,Brake Caliper - Front - LH (Remove & Replace),Remove and Replace,0.9,0.9
33010401,Brake Caliper - Front - RH (Remove & Install),Remove and Install,0.75,0.75
33010402,Brake Caliper - Front - RH (Remove & Replace),Remove and Replace,0.9,0.9
33010501,Brake Caliper - Rear - LH - Brembo (Remove & Install),Remove and Install,0.45,0.45
33010502,Brake Caliper - Rear - LH - Brembo (Remove & Replace),Remove and Replace,0.54,0.54
33010601,Brake Caliper - Rear - RH - Brembo (Remove & Install),Remove and Install,0.45,0.45
33010602,Brake Caliper - Rear - RH - Brembo (Remove & Replace),Remove and Replace,0.54,0.54
33010701,Brake Pads - Front - Set (Remove & Install),Remove and Install,0.42,0.42
33010702,Brake Pads - Front - Set (Remove & Replace),Remove and Replace,0.42,0.42
33010801,Brake Pads - Rear - Set - Brembo (Remove & Install),Remove and Install,1.0,1.0
33010802,Brake Pads - Rear - Set - Brembo (Remove & Replace),Remove and Replace,1.2,1.2
33010804,Brake Pads - Rear - Set - Mando ,Remove and Replace,0.84,0.84
33010812,Brake Pads - Rear - Set - Mando (Remove & Replace),Remove and Replace,0.54,0.54
33010901,Brake Caliper - Rear - LH - Mando (Remove & Install),Remove and Install,0.85,0.85
33010902,Brake Caliper - Rear - LH - Mando (Remove & Replace),Remove and Replace,1.02,1.02
33010905,Brake Pads and Rotors - Front - Set,Remove and Replace,1.14,1.14
33010911,Brake Caliper - Rear - RH - Mando (Remove & Install),Remove and Install,0.85,0.85
33010912,Brake Caliper - Rear - RH - Mando (Remove & Replace),Remove and Replace,1.02,1.02
33011005,Brake Pads and Rotors - Rear - Set,Remove and Replace,1.14,1.14
33011100,Brake Rotor - Front - RH (Measure Runout),Test/Adjust,0.35,0.35
33011101,Brake Rotor - Front - RH (Remove & Install),Remove and Install,0.3,0.3
33011102,Brake Rotor - Front - RH (Remove & Replace),Remove and Replace,0.24,0.24
33011200,Brake Rotor - Rear - RH (Measure Runout),Test/Adjust,0.3,0.3
33011201,Brake Rotor - Rear - RH (Remove & Install),Remove and Install,0.5,0.5
33011202,Brake Rotor - Rear - RH (Remove & Replace),Remove and Replace,0.3,0.3
33011301,Brake Rotors - Front - Set (Remove & Install),Remove and Install,0.75,0.75
33011302,Brake Rotors - Front - Set (Remove & Replace),Remove and Replace,0.42,0.42
33011401,Brake Rotors - Rear - Set (Remove & Install),Remove and Install,0.7,0.7
33011402,Brake Rotors - Rear - Set (Remove & Replace),Remove and Replace,0.48,0.48
33011505,Brake Pads and Rotors - Vehicle - Set,Remove and Replace,1.98,1.98
33011601,Shield - Dust - Brake - Front - LH (Remove & Install),Remove and Install,0.35,0.35
33011602,Shield - Dust - Brake - Front - LH (Remove & Replace),Remove and Replace,0.42,0.42
33011701,Shield - Dust - Brake - Front - RH (Remove & Install),Remove and Install,0.35,0.35
33011702,Shield - Dust - Brake - Front - RH (Remove & Replace),Remove and Replace,0.42,0.42
33011801,Shield - Dust - Brake - Rear - LH (Remove & Install),Remove and Install,1.2,1.2
33011802,Shield - Dust - Brake - Rear - LH (Remove & Replace),Remove and Replace,1.2,1.2
33011901,Shield - Dust - Brake - Rear - RH (Remove & Install),Remove and Install,1.0,1.0
33011902,Shield - Dust - Brake - Rear - RH (Remove & Replace),Remove and Replace,1.2,1.2
33012005,Corroded Brake Pad Retention Pin - Extract,Maintenance,0.5,0.5
33013000,Brake Pads - Burnishing,Maintenance,0.3,0.3
33013101,Rigid Pipe - Brake Caliper - Front - LH (Remove & Install),Remove and Install,0.75,0.75
33013102,Rigid Pipe - Brake Caliper - Front - LH (Remove & Replace),Remove and Replace,0.9,0.9
33013201,Rigid Pipe - Brake Caliper - Front - RH (Remove & Install),Remove and Install,0.75,0.75
33013202,Rigid Pipe - Brake Caliper - Front - RH (Remove & Replace),Remove and Replace,0.9,0.9
33013305,Clean And Lubricate Brake Calipers (Separate Parking Brake) (Requires Code 34012501),Maintenance,1.45,1.45
33013325,Clean And Lubricate Brake Calipers (Integrated Parking Brake) (Requires Code 34012501),Maintenance,0.78,0.78
33014101,Rigid Pipe - Brake Caliper - Rear - LH (Remove & Install),Remove and Install,0.75,0.75
33014102,Rigid Pipe - Brake Caliper - Rear - LH (Remove & Replace),Remove and Replace,0.9,0.9
33014201,Rigid Pipe - Brake Caliper - Rear - RH (Remove & Install),Remove and Install,0.75,0.75
33014202,Rigid Pipe - Brake Caliper - Rear - RH (Remove & Replace),Remove and Replace,0.9,0.9
33015090,Brake Pads and Rotors - Inspection,Test/Adjust,0.3,0.3
33030001,Brake Hose - Flexible - Rear - RH (Add Brake Fluid 1060099-00A if Needed) (Remove and Install),Remove and Install,0.6,0.6
33030002,Brake Hose - Flexible - Rear - RH (Remove and Replace) (Add Brake Fluid 1060099-00A if Needed),Remove and Replace,0.72,0.72
33030201,Brake Hose - Flexible - Front - RH (Remove & Install),Remove and Install,0.8,0.8
33030202,Brake Hose - Flexible - Front - RH (Remove & Replace),Remove and Replace,0.96,0.96
33030211,Brake Hose - Adaptive - Front - RH (Remove & Install),Remove and Install,0.75,0.75
33030212,Brake Hose - Adaptive - Front - RH (Remove & Replace),Remove and Replace,0.9,0.9
33030301,Brake Hose - Flexible - Front - LH (Remove & Install),Remove and Install,0.96,0.96
33030302,Brake Hose - Flexible - Front - LH (Remove & Replace),Remove and Replace,0.6,0.6
33030311,Brake Hose - Adaptive - Front - LH (Remove & Install),Remove and Install,0.9,0.9
33030312,Brake Hose - Adaptive - Front - LH (Remove & Replace),Remove and Replace,0.9,0.9
33030321,Brake Hose - Adaptive - Front - RH (Remove & Install),Remove and Install,0.75,0.75
33030322,Brake Hose - Adaptive - Front - RH (Remove & Replace),Remove and Replace,0.9,0.9
33030401,Brake Hose - Flexible - Rear - RH (Remove & Install),Remove and Install,0.6,0.6
33030402,Brake Hose - Flexible - Rear - RH (Remove & Replace),Remove and Replace,0.72,0.72
33030501,Brake Hose - Flexible - Rear - LH (Add Brake Fluid 1060099-00A if Needed) (Remove & Install),Remove and Install,0.6,0.6
33030502,Brake Hose - Flexible - Rear - LH (Remove & Replace) (Add Brake Fluid 1060099-00A if Needed),Remove and Replace,0.72,0.72
33030701,Brake Lines - 2 Tube Bundle - Rear (Remove & Install),Remove and Install,4.0,4.0
33030702,Brake Lines - 2 Tube Bundle - Rear (Remove & Replace),Remove and Replace,4.26,4.26
33031101,Brake Fluid Bleed - One Caliper (Remove & Install),Remove and Install,1.0,1.0
33031102,Brake Fluid Bleed - One Caliper (Remove & Replace),Remove and Replace,0.42,0.42
33031200,Brake Fluid Check,Test/Adjust,0.12,0.12
33031202,Brake Fluid Bleed/Flush,Maintenance,0.78,0.78
33031205,Brake Bleeder Machine (Flush),Maintenance,0.06,0.06
33033101,Brake Line - Junction Block to Rear Wheels (Remove & Install),Remove and Install,6.0,6.0
33033102,Brake Line - Junction Block to Rear Wheels (Remove & Replace),Remove and Replace,7.0,7.0
33034001,Brake Lines - Master Cylinder to ABS (LHD) (Remove & Install),Remove and Install,3.66,3.66
33034002,Brake Lines - Master Cylinder to ABS (LHD) (Remove & Replace),Remove and Replace,3.66,3.66
33034201,Brake Lines - Master Cylinder to ABS (RHD) (Remove & Install),Remove and Install,1.98,1.98
33034202,Brake Lines - Master Cylinder to ABS (RHD) (Remove & Replace),Remove and Replace,1.98,1.98
33034301,Brake Lines - 4 Tube Bundle - ABS to Wheels (1st Generation) (Remove & Install),Remove and Install,4.8,4.8
33034302,Brake Lines - 4 Tube Bundle - ABS to Wheels (1st Generation) (Remove & Replace),Remove and Replace,4.8,4.8
