Code,Description,Work Type,Labor Hours,FRT
1020300102,Sensor - Windshield - Temperature and Relative Humidity  ,Remove and Replace,0.18,0.18
1027521,Assistance with Refund of Reservation,Test/Adjust,0.0,0.0
10300020,Touch Up Paint - Apply,Paint Work,0.2,0.2
10300250,Paint Defects - Denib/Polish,Test/Adjust,0.25,0.25
10302008,Clean Up Water Ingress,Restore,0.0,0.0
10303025,Dent Repair - Paintless - 0.25,Paint Work,0.36,0.36
10303050,Dent Repair - Paintless - 0.5,Paint Work,0.6,0.6
10303100,Dent Repair - Paintless - 1,Paint Work,1.2,1.2
11010004,Adjustment: Moving Glass,Test/Adjust,0.0,0.0
11200100301,Corner Bracket - Tonneau - LH (Long Range),Remove and Install,0.6,0.6
11200100302,Corner Bracket - Tonneau - LH (Long Range),Remove and Replace,0.6,0.6
11200100401,Horizon Rail Assembly - Tonneau - LH (Long Range),Remove and Install,0.3,0.3
11200100402,Horizon Rail Assembly - Tonneau - LH (Long Range),Remove and Replace,0.3,0.3
11200100501,Cam Block - Tonneau - LH (Long Range),Remove and Install,0.12,0.12
11200100502,Cam Block - Tonneau - LH (Long Range),Remove and Replace,0.12,0.12
11200100601,Closeout Seal - Tonneau (Long Range),Remove and Install,0.24,0.24
11200100602,Closeout Seal - Tonneau (Long Range),Remove and Replace,0.24,0.24
11200100701,Applique - Lower - Tonneau (Long Range),Remove and Install,0.24,0.24
11200100702,Applique - Lower - Tonneau (Long Range),Remove and Replace,0.24,0.24
11200100801,Applique - Upper - Tonneau (Long Range),Remove and Install,0.18,0.18
11200100802,Applique - Upper - Tonneau (Long Range),Remove and Replace,0.18,0.18
11200100901,Hinge Pivot - Applique - Tonneau - LH (Long Range),Remove and Install,0.18,0.18
11200100902,Hinge Pivot - Applique - Tonneau - LH (Long Range),Remove and Replace,0.18,0.18
11200101001,Foam Datum Pad - Tonneau (Long Range),Remove and Install,0.18,0.18
11200101002,Foam Datum Pad - Tonneau (Long Range),Remove and Replace,0.18,0.18
1120122007,Slat System - Tonneau (Rework),Modify,1.2,1.2
1120122011,Tonneau Lower Assembly,Remove and Install,2.82,2.82
1120122012,Tonneau Lower Assembly,Remove and Replace,2.82,2.82
1120122021,Tonneau Motor Assembly - LH,Remove and Install,0.9,0.9
1120122022,Tonneau Motor Assembly - LH,Remove and Replace,0.9,0.9
1120122031,Tonneau Motor Assembly - RH,Remove and Install,0.9,0.9
1120122032,Tonneau Motor Assembly - RH,Remove and Replace,0.9,0.9
1120122041,Tonneau Horizontal Rail - LH ,Remove and Install,0.24,0.24
1120122042,Tonneau Horizontal Rail - LH ,Remove and Replace,0.24,0.24
1120122051,Tonneau Horizontal Rail - RH,Remove and Install,0.24,0.24
1120122052,Tonneau Horizontal Rail - RH,Remove and Replace,0.24,0.24
1120122061,Strut - Bed Cargo Tub,Remove and Install,0.06,0.06
1120122062,Strut - Bed Cargo Tub,Remove and Replace,0.06,0.06
1120122071,Tonneau - Bed Cargo Tub Bumpstop,Remove and Install,0.71,0.71
1120122072,Tonneau - Bed Cargo Tub Bumpstop,Remove and Replace,0.71,0.71
1120122081,Manual Release - Tailgate,Remove and Install,0.24,0.24
1120122082,Manual Release - Tailgate,Remove and Replace,0.24,0.24
1120122091,Slat System - Tonneau,Remove and Install,0.9,0.9
1120122092,Slat System - Tonneau,Remove and Replace,1.08,1.08
1120122101,Bushing Slat and Seal,Remove and Install,1.08,1.08
1120122102,Bushing Slat and Seal,Remove and Replace,1.08,1.08
1120122111,Tonneau Applique,Remove and Install,0.18,0.18
1120122112,Tonneau Applique,Remove and Replace,0.18,0.18
1120122121,Tonneau NVH Barrier Assembly,Remove and Install,0.54,0.54
1120122131,Chain Link - Tonneau,Remove and Install,0.96,0.96
1120122141,Mid Slat - Tonneau,Remove and Install,1.14,1.14
1120122151,Sealing Slat - Tonneau,Remove and Install,1.02,1.02
1120122152,Sealing Slat - Tonneau,Remove and Replace,1.02,1.02
1120122161,Tonneau Slats (Manual Release),Removal,2.04,2.04
1120122171,Deflector Clip - Tonneau - LH,Remove and Install,0.96,0.96
1120122172,Deflector Clip - Tonneau - LH,Remove and Replace,0.96,0.96
1120122181,Deflector Clip - Tonneau - RH,Remove and Install,0.96,0.96
1120122182,Deflector Clip - Tonneau - RH,Remove and Replace,0.96,0.96
1120123011,Flat Cassette Assembly - LH,Remove and Install,2.88,2.88
1120123012,Flat Cassette Assembly - LH,Remove and Replace,2.88,2.88
1120123021,Flat Cassette Assembly - RH,Remove and Install,2.88,2.88
1120123022,Flat Cassette Assembly - RH,Remove and Replace,2.88,2.88
1133040001,Door Striker - Rear - RH,Remove and Install,0.06,0.06
1133040002,Door Striker - Rear - RH,Remove and Replace,0.06,0.06
1133041001,Door Presenter - Front Door - LH,Remove and Install,0.42,0.42
1133041002,Door Presenter - Front Door - LH,Remove and Replace,0.42,0.42
1133041011,"Front and Rear Door Latch and Striker - Door Presenter, RH",Remove and Install,0.71,0.71
1133041012,"Front and Rear Door Latch and Striker - Door Presenter, RH",Remove and Replace,0.71,0.71
1133041021,Door Latch - Front - LH,Remove and Install,0.42,0.42
1133041022,Door Latch - Front - LH,Remove and Replace,0.42,0.42
1133041031,Door Latch - Front - RH,Remove and Install,0.42,0.42
1133041032,Door Latch - Front - RH,Remove and Replace,0.42,0.42
1133041041,Door Latch - Rear - LH,Remove and Install,0.42,0.42
1133041042,Door Latch - Rear - LH,Remove and Replace,0.42,0.42
1133041051,Door Latch - Rear - RH,Remove and Install,0.42,0.42
1133041052,Door Latch - Rear - RH,Remove and Replace,0.42,0.42
1133041061,Door Striker - Rear - LH,Remove and Install,0.06,0.06
1133041062,Door Striker - Rear - LH,Remove and Replace,0.06,0.06
1133041071,Door Presenter - Front Door - RH,Remove and Install,0.42,0.42
1133041072,Door Presenter - Front Door - RH,Remove and Replace,0.42,0.42
1133041081,Door Presenter - Rear Door - LH,Remove and Install,0.36,0.36
1133041082,Door Presenter - Rear Door - LH,Remove and Replace,0.36,0.36
1133041091,Door Presenter - Rear Door - RH,Remove and Install,0.36,0.36
1133041092,Door Presenter - Rear Door - RH,Remove and Replace,0.36,0.36
1133071001,Check Strap - Rear Door - RH,Remove and Install,0.42,0.42
1133071002,Check Strap - Rear Door - RH,Remove and Replace,0.42,0.42
1133071011,Check Strap  - Rear Door - LH,Remove and Install,0.42,0.42
1133071012,"Check Strap, Rear",Remove and Replace,0.42,0.42
1133071021,Hinge - Upper - Front Door - LH,Remove and Install,0.12,0.12
1133071022,Hinge - Upper - Front Door - LH,Remove and Replace,0.12,0.12
1133071031,Hinge - Lower - Front Door - LH,Remove and Install,0.12,0.12
1133071032,Hinge - Lower - Front Door - LH,Remove and Replace,0.12,0.12
1133071041,Hinge - Upper - Front Door - RH,Remove and Install,0.12,0.12
1133071042,Hinge - Upper - Front Door - RH,Remove and Replace,0.12,0.12
1133071051,Hinge - Lower - Front Door - RH,Remove and Install,0.12,0.12
1133071052,Hinge - Lower - Front Door - RH,Remove and Replace,0.12,0.12
1133071061,Hinge - Upper - Rear Door - LH,Remove and Install,0.12,0.12
1133071062,Hinge - Upper - Rear Door - LH,Remove and Replace,0.12,0.12
1133071071,Hood Strut - LH,Remove and Install,0.24,0.24
1133071072,Hood Strut - LH,Remove and Replace,0.24,0.24
1133071081,Powergate Hinge - LH,Remove and Install,0.48,0.48
1133071082,Powergate Hinge - LH,Remove and Replace,0.48,0.48
1133071091,Powergate Hinge - RH,Remove and Install,0.48,0.48
1133071092,Powergate Hinge - RH,Remove and Replace,0.48,0.48
1133071101,Hinge - Lower - Rear Door - LH,Remove and Install,0.12,0.12
1133071102,Hinge - Lower - Rear Door - LH,Remove and Replace,0.12,0.12
1133071111,Hinge - Upper - Rear Door - RH,Remove and Install,0.71,0.71
1133071112,Hinge - Upper - Rear Door - RH,Remove and Replace,0.71,0.71
1133071121,Hinge - Lower - Rear Door - RH,Remove and Install,0.71,0.71
1133071122,Hinge - Lower - Rear Door - RH,Remove and Replace,0.71,0.71
1133071131,Check Strap - Front Door - LH,Remove and Install,0.48,0.48
1133071132,Check Strap - Front Door - LH,Remove and Replace,0.48,0.48
1133071141,Check Strap - Front Door - RH,Remove and Install,0.48,0.48
1133071142,Check Strap - Front Door - RH,Remove and Replace,0.48,0.48
1133071171,Hood Strut - RH,Remove and Install,0.24,0.24
1133071172,Hood Strut - RH,Remove and Replace,0.24,0.24
1133110001,"Tailgate Latch and Striker - RH Body - Side Hinge, Tailgate",Remove and Install,0.24,0.24
1133116011,Striker - Tailgate,Remove and Install,0.06,0.06
1133116012,Striker - Tailgate,Remove and Replace,0.06,0.06
1133116021,Bumpstop - Tailgate,Remove and Install,0.06,0.06
1133116022,Bumpstop - Tailgate,Remove and Replace,0.06,0.06
1133116031,Cable Strap - Tailgate,Remove and Install,0.06,0.06
1133116032,Cable Strap - Tailgate,Remove and Replace,0.06,0.06
1133116041,Cinching Latch - Tailgate - LH,Remove and Install,0.24,0.24
1133116042,Cinching Latch - Tailgate - LH,Remove and Replace,0.24,0.24
1133116051,Cinching Latch - Tailgate - RH,Remove and Install,0.24,0.24
1133116052,Cinching Latch - Tailgate - RH,Remove and Replace,0.24,0.24
1133116061,Strut Damper - Tailgate,Remove and Install,0.12,0.12
1133116062,Strut Damper - Tailgate,Remove and Replace,0.12,0.12
1133116071,Hinge - Body Side - Tailgate - RH,Remove and Install,0.24,0.24
1133116072,Hinge - Body Side - Tailgate - RH,Remove and Replace,0.24,0.24
1133116081,"Tailgate Latch and Striker - LH Body - Side Hinge, Tailgate",Remove and Install,0.3,0.3
1133116082,Hinge - Body Side - Tailgate - LH,Remove and Replace,0.3,0.3
1133116091,Striker - Powergate,Remove and Install,0.06,0.06
1133116092,Striker - Powergate,Remove and Replace,0.06,0.06
1133116101,Latch - Powergate,Remove and Install,0.24,0.24
1133116102,Latch - Hood,Remove and Replace,0.24,0.24
1133116111,Tailgate Torsion Rod,Remove and Install,0.48,0.48
1133116112,Tailgate Torsion Rod,Remove and Replace,0.48,0.48
11332800101,Actuator - Latch - Hood,Remove and Install,0.3,0.3
11332800102,Actuator - Latch - Hood,Remove and Replace,0.3,0.3
11350010,Diagnosis: Latch Integrity,General Diagnosis,0.6,0.6
11350020,Actuator Integrity Check,Test/Adjust,0.6,0.6
11351805,Latch - Door - Lubricate,Maintenance,0.05,0.05
11500004,Diagnosis: Moving Glass Wind Noise,General Diagnosis,0.75,0.75
1150040011,Window Regulator - Front Door - LH,Remove and Install,0.36,0.36
1150040012,Window Regulator - Front Door - LH,Remove and Replace,0.36,0.36
1150040021,Window Regulator - Front Door - RH,Remove and Install,0.36,0.36
1150040022,Window Regulator - Front Door - RH,Remove and Replace,0.36,0.36
1150040031,Window Regulator - Rear Door - LH,Remove and Install,0.36,0.36
1150040032,Window Regulator - Rear Door - LH,Remove and Replace,0.36,0.36
1150040041,Window Regulator - Rear Door - RH,Remove and Install,0.36,0.36
1150040042,Window Regulator - Rear Door - RH,Remove and Replace,0.36,0.36
1150040051,Closeout Panel - Front Door - LH,Remove and Install,0.42,0.42
1150040052,Closeout Panel - Front Door - LH ,Remove and Replace,0.42,0.42
1150040061,Closeout Panel - Front Door - RH,Remove and Install,0.42,0.42
1150040062,Closeout Panel - Front Door - RH,Remove and Replace,0.42,0.42
1150040071,Front and Rear Door Glass Regulator - Front Door LH Window Regulator Mechanism,Remove and Install,0.71,0.71
1150040072,Front and Rear Door Glass Regulator - Front Door LH Window Regulator Mechanism,Remove and Replace,0.71,0.71
1150040081,Front and Rear Door Glass Regulator - Front Door RH Window Regulator Mechanism,Remove and Install,0.71,0.71
1150040082,Front and Rear Door Glass Regulator - Front Door RH Window Regulator Mechanism,Remove and Replace,0.71,0.71
1150040091,"Window Regulator, 48V P-Motor",Remove and Install,0.71,0.71
1150040092,"Window Regulator, 48V P-Motor",Remove and Replace,0.71,0.71
1150040101,"Window Regulator, 48V Q-Motor",Remove and Install,0.18,0.18
1150040102,"Window Regulator, 48V Q-Motor",Remove and Replace,0.18,0.18
1150040112,Closeout Panel - Rear Door - LH,Remove and Replace,0.48,0.48
1150040122,Closeout Panel - Rear Door - RH,Remove and Replace,0.48,0.48
11501908,Clean Up Broken Glass,Restore,0.75,0.75
11700004,Adjustment: Seal,Test/Adjust,0.2,0.2
1170010051,"Body Side Seals - Primary Seal, Front Door, LH,  ",Remove and Install,0.6,0.6
1170010052,"Body Side Seals - Primary Seal, Front Door, LH,  ",Remove and Replace,0.6,0.6
1170010061,"Body Side Seals - Primary Seal, Front Door, RH,  ",Remove and Install,0.6,0.6
1170010062,"Body Side Seals - Primary Seal, Front Door, RH,  ",Remove and Replace,0.6,0.6
1170010071,"Body Side Seals - Primary Seal, Rear Door, RH,  ",Remove and Install,0.6,0.6
1170010072,"Body Side Seals - Primary Seal, Rear Door, RH,  ",Remove and Replace,0.6,0.6
1170010081,"Body Side Seals - Primary Seal, Rear Door, LH,  ",Remove and Install,0.6,0.6
1170010082,"Body Side Seals - Primary Seal, Rear Door, LH,  ",Remove and Replace,0.6,0.6
1170042011,Waist Belt Seal - Inner - Front Door - LH,Remove and Install,0.06,0.06
1170042012,Waist Belt Seal - Inner - Front Door - LH,Remove and Replace,0.06,0.06
1170042021,Waist Belt Seal - Inner - Front Door - RH,Remove and Install,0.06,0.06
1170042022,Waist Belt Seal - Inner - Front Door - RH,Remove and Replace,0.06,0.06
1170042031,Secondary Seal - Front Door - LH,Remove and Install,0.12,0.12
1170042032,Secondary Seal - Front Door - LH,Remove and Replace,0.12,0.12
1170042041,Waist Belt Seal - Outer - Front Door - RH,Remove and Install,0.06,0.06
1170042042,Waist Belt Seal - Outer - Front Door - RH,Remove and Replace,0.06,0.06
1170042051,Glass Run Seal - Front Door - A-Pillar - LH,Remove and Install,0.36,0.36
1170042052,Glass Run Seal - Front Door - A-Pillar - LH,Remove and Replace,0.36,0.36
1170042061,Waist Belt Seal - Outer - Rear Door - LH,Remove and Install,0.06,0.06
1170042062,Waist Belt Seal - Outer - Rear Door - LH,Remove and Replace,0.06,0.06
1170042071,Waist Belt Seal - Outer - Rear Door - RH,Remove and Install,0.06,0.06
1170042072,Waist Belt Seal - Outer - Rear Door - RH,Remove and Replace,0.06,0.06
1170042081,Waist Belt Seal - Outer - Front Door - LH,Remove and Install,0.06,0.06
1170042082,Waist Belt Seal - Outer - Front Door - LH,Remove and Replace,0.06,0.06
1170042091,Secondary Seal - Rear Door - RH,Remove and Install,0.06,0.06
1170042092,Secondary Seal - Rear Door - RH,Remove and Replace,0.06,0.06
1170042101,Secondary Seal - Rear Door - LH,Remove and Install,0.06,0.06
1170042102,Secondary Seal - Rear Door - LH,Remove and Replace,0.06,0.06
1170042111,Waist Belt Seal - Inner - Rear Door - LH,Remove and Install,0.06,0.06
1170042112,Waist Belt Seal - Inner - Rear Door - LH,Remove and Replace,0.06,0.06
1170042121,Waist Belt Seal - Inner - Rear Door - RH,Remove and Install,0.06,0.06
1170042122,Waist Belt Seal - Inner - Rear Door - RH,Remove and Replace,0.06,0.06
1170042131,Secondary Seal - Front Door - RH,Remove and Install,0.12,0.12
1170042132,Secondary Seal - Front Door - RH,Remove and Replace,0.12,0.12
1170042151,Glass Run Seal - Front Door - A-Pillar - RH,Remove and Install,0.36,0.36
1170042152,Glass Run Seal - Front Door - A-Pillar - RH,Remove and Replace,0.36,0.36
1170085011,Aero Seal - LH - Powergate,Remove and Install,0.12,0.12
1170085012,Aero Seal - LH - Powergate,Remove and Replace,0.12,0.12
1170085021,Aero Seal - RH - Powergate,Remove and Install,0.12,0.12
1170085022,Aero Seal - RH - Powergate,Remove and Replace,0.12,0.12
1170117011,Water Management Seal - RH - Center - Tonneau,Remove and Install,0.06,0.06
1170117012,Water Management Seal - RH - Center - Tonneau,Remove and Replace,0.06,0.06
1170117021,Seal - LH - Tailgate,Remove and Install,0.06,0.06
1170117022,Seal - LH - Tailgate,Remove and Replace,0.06,0.06
1170117031,Seal - RH - Tailgate,Remove and Install,0.06,0.06
1170117032,Seal - RH - Tailgate,Remove and Replace,0.06,0.06
1170117041,Water Management Seal - LH - Center - Tonneau ,Remove and Install,0.06,0.06
1170117042,Water Management Seal - LH - Center - Tonneau,Remove and Replace,0.06,0.06
12000004,Adjustment: Exterior Trim,Test/Adjust,0.0,0.0
1201130011,Wheel Liner - Front - LH,Remove and Install,0.18,0.18
1201130012,Wheel Liner - Front - LH,Remove and Replace,0.18,0.18
1201130021,Wheel Liner - Front - RH,Remove and Install,0.18,0.18
1201130022,Wheel Liner - Front - RH,Remove and Replace,0.18,0.18
1201130031,Wheel Liner - Rear - LH,Remove and Install,0.24,0.24
1201130032,Wheel Liner - Rear - LH,Remove and Replace,0.24,0.24
1201130041,Wheel Liner - Rear - RH,Remove and Install,0.24,0.24
1201130042,Wheel Liner - Rear - RH,Remove and Replace,0.24,0.24
12030400001,Skid Plate Stamping,Remove and Install,0.3,0.3
12030400002,Skid Plate Stamping,Remove and Replace,0.3,0.3
1203128011,Skid Plate,Remove and Install,0.24,0.24
1203128012,Skid Plate,Remove and Replace,0.24,0.24
1203128021,Lower Tub Crossmember,Remove and Install,0.42,0.42
1203128022,Lower Tub Crossmember,Remove and Replace,0.42,0.42
1203128031,Diffuser - Rear,Remove and Install,0.66,0.66
1203128032,Diffuser - Rear,Remove and Replace,0.66,0.66
1203128041,Aeroshield - Rear,Remove and Install,0.12,0.12
1203128042,Aeroshield - Rear,Remove and Replace,0.12,0.12
1203128051,Aeroshield - Front,Remove and Install,0.24,0.24
1203128052,Aeroshield - Front,Remove and Replace,0.24,0.24
12070106,Bracket - License Plate - Front,Retrofit,0.06,0.06
12070206,Install Tesla License Plate Frame,Installation,0.14,0.14
1207080011,License Plate Assembly - Front,Remove and Install,0.06,0.06
1207080012,License Plate Mounting - Front License Plate Assembly,Remove and Replace,0.06,0.06
12071001,License Plates (Install Onto Existing Brackets),Installation,0.06,0.06
1209030001,Exterior Mirror Glass - Flat - Electrochromic Dimming - RH,Remove and Install,0.06,0.06
1209030002,Exterior Mirror Glass - Flat - Electrochromic Dimming - RH,Remove and Replace,0.06,0.06
1209034031,Skull Cap - Exterior Mirror - LH,Remove and Install,0.12,0.12
1209034032,Skull Cap - Exterior Mirror - LH,Remove and Replace,0.12,0.12
1209034041,Skull Cap - Exterior Mirror - RH,Remove and Install,0.12,0.12
1209034042,Skull Cap - Exterior Mirror - RH,Remove and Replace,0.12,0.12
1209034051,Exterior Mirror Assembly - Electromechanical - LH,Remove and Install,0.12,0.12
1209034052,Exterior Mirror Assembly - Electromechanical - LH,Remove and Replace,0.12,0.12
1209034061,Exterior Mirror Assembly - Electromechanical - RH,Remove and Install,0.12,0.12
1209034062,Exterior Mirror Assembly - Electromechanical - RH,Remove and Replace,0.12,0.12
1209034071,Exterior Mirror Glass - Flat - Electrochromic Dimming - LH,Remove and Install,0.06,0.06
1209034072,Exterior Mirror Glass - Flat - Electrochromic Dimming - LH,Remove and Replace,0.06,0.06
1209034081,Exterior Mirror Glass - Convex - Electrochromic Dimming - RH,Remove and Install,0.06,0.06
1209034082,Exterior Mirror Glass - Convex - Electrochromic Dimming - RH,Remove and Replace,0.06,0.06
1215014011,Bumpstops - Bed Cargo Tub,Remove and Install,0.06,0.06
1215014012,Bumpstops - Bed Cargo Tub,Remove and Replace,0.06,0.06
1215014021,Lid - Bed Cargo Tub,Remove and Install,0.12,0.12
1215014022,Lid - Bed Cargo Tub,Remove and Replace,0.12,0.12
1215014041,Under Bed Storage Assembly,Remove and Install,1.32,1.32
1215014042,Under Bed Storage Assembly,Remove and Replace,1.32,1.32
1215014051,Seal - Bed Cargo Tub,Remove and Install,0.12,0.12
1215014052,Seal - Bed Cargo Tub,Remove and Replace,0.12,0.12
1215016021,Bed Side Wall - LH,Remove and Install,0.66,0.66
1215016022,Bed Side Wall - LH,Remove and Replace,0.66,0.66
1215016031,Bed Side Wall - Bed Side Wall - RH,Remove and Install,0.66,0.66
1215016032,Bed Side Wall - RH,Remove and Replace,0.66,0.66
1215016051,Forged Bed Tiedown Assembly,Remove and Install,0.12,0.12
1215016052,Forged Bed Tiedown Assembly,Remove and Replace,0.12,0.12
12150300001,False Wall - Bed (Long Range),Remove and Install,1.2,1.2
12150300002,False Wall - Bed (Long Range),Remove and Replace,1.2,1.2
