Universal,Model,Model_ID,Code,Description,Work_Type,Labor_Hours,FRT
NO,Model S,1,13040202,1st Row Seat Assembly - RH (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,1,13040302,Seat - Driver (Tesla) (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13041002,Cover - Seat Back - Driver's (Premium Seats) (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,1,13041052,Shell - Seat Back - Driver (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13042002,Trim - Headrest - Driver's (Premium Seats) (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13042052,Trim - Headrest - Driver (2nd Generation) (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,13043002,Assembly - Back Rest - Driver's Seat (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,13044002,Base Assembly - Driver's Seat (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,13050102,Seat Assembly - 2nd Row (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13051002,Seat Cushion - Lower - 2nd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13051402,Seat Cushion - Lower - 2nd Row - Executive - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13054002,Seat Back Assembly - 2nd Row - LH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,1,13054007,Seat Back Assembly - 2nd Row - LH - Enable 3rd Row Seat Striker,Modify,0.18,0.18
NO,Model S,1,13054102,Seat Back Assembly - 2nd Row - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,1,13054402,Seat Back Assembly - 2nd Row - Executive (Remove and Replace),Remove and Replace,0.42,0.42
NO,Model S,1,13055502,Release - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13055602,Release - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13055902,Latch - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13056002,Latch - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13056302,Striker - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13056402,Striker - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.48,0.48
NO,Model S,1,13056602,Seat Cushion - Lower - 2nd Row - Executive - RH (Remove and Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13056702,Pivot Lock - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,1,13056802,Pivot Lock - Seat Back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,1,13057102,Pivot Sleeve - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,1,13060102,Seat Assembly - 3rd Row (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,13060208,Seat Assembly - 3rd Row - Remove,Restore,0.48,0.48
NO,Model S,1,13061002,Lanyard - Seat - 3rd Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13065102,Latch - Headrest - 3rd Row (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,13066802,Center Console - 3rd Row (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,13067102,Cover - Hip Pivot - 3rd Row - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,13067202,Cover - Hip Pivot - 3rd Row - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,13070102,Foam - Cushion - Driver Seat (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,13070152,Foam - Cushion - Driver Seat (2nd Generation) (Remove & Replace),Remove and Replace,0.78,0.78
NO,Model S,1,13071002,Cover - Back Rest - Driver's Seat (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,1,13071302,Foam - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,13072002,Trim - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,1,13072202,Trim - Cushion - Driver Seat (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,1,13072602,Foam - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,1,13073202,Heater Pad - Seat Back - Driver Seat (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,1,13073602,Module - Seat Heater - Driver Seat  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13073702,Module - Seat Heater - Passenger Seat (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,13081002,Cover - Seat back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,13081102,Cover - Seat back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,0.96,0.96
NO,Model S,1,13082002,Foam - Seat Back - 2nd Row Seat - LH (Remove & Replace),Remove and Replace,1.02,1.02
NO,Model S,1,13082102,Foam - Seat back - 2nd Row Seat - RH (Remove & Replace),Remove and Replace,1.02,1.02
YES,Model S,1,14050002,USB Drive,Remove and Replace,0.06,0.06
NO,Model S,1,14051002,Glove Box (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,14051102,Glove Box - Latch Release (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,1,14051202,Glove Box - Damper (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,1,14052202,Cross Car Beam (Remove & Replace),Remove and Replace,4.44,4.44
NO,Model S,1,14053002,Trim - Touch Screen Surround (Remove & Replace),Remove and Replace,0.72,0.72
NO,Model S,1,14053102,Face Level Vent - Driver's - Outer (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,14054302,Panel - A Pillar Trim - Middle - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,14054402,Panel - A Pillar Trim - Middle - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,14055302,Assembly - Cover - Footwell - Driver's (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,14055402,Assembly - Cover - Footwell - Passenger's (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,14056002,Cover - Knee Airbag - Driver (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,14056002P2,Cover - Knee Airbag - Driver (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,1,15050202,Rear View Mirror - 1st Generation (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15050402,Assembly - Mirror - Sun Visor - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15050502,Rear View Mirror - 2nd Generation (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15050702,Assembly - Mirror - Sun Visor - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15050802,Trim - Rear View Mirror (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15051002,Sun Visor - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15051102,Center Support - Sun Visor - Driver (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15051202,Sun Visor - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15051306,Center Support - Sun Visor - Pair (Retrofit),Retrofit,0.66,0.66
NO,Model S,1,15111002,Trim - Upper - Liftgate (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15111302,Trim - Liftgate - Lower (Remove & Replace),Remove and Replace,0.24,0.24
YES,Model S,1,15130004,Diagnosis: Closures,General Diagnosis,0.65,0.65
NO,Model S,1,15132002,Panel - Door Trim - Rear - LH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,1,15132102,Panel - Door Trim - Rear - RH (Remove & Replace),Remove and Replace,0.54,0.54
NO,Model S,1,15132702,NVH Pad - Panel - Door Trim - Rear - LH (Remove & Replace),Remove and Replace,0.01,0.01
NO,Model S,1,15132802,NVH Pad - Panel - Door Trim - Rear - RH (Remove & Replace),Remove and Replace,0.01,0.01
NO,Model S,1,15136302,Armrest - Door - Rear - LH (Remove and Replace),Remove and Replace,0.3,0.3
NO,Model S,1,15136402,Armrest - Door - Rear - RH (Remove and Replace),Remove and Replace,0.3,0.3
NO,Model S,1,15180202,Trim - Sill Panel - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15183002,Trim - B-Pillar - Upper - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,15183102,Trim - B-Pillar - Upper - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,15183402,Trim - B-Pillar - Lower - LH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,15183502,Trim - B-Pillar - Lower - RH (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,15184002,Trim - A-Pillar - Upper - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15184102,Trim - A-Pillar - Upper - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15184202,Trim - 'B'  Post - Upper - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,1,15184302,Trim - 'B'  Post - Upper - RH (Remove & Replace),Remove and Replace,0.36,0.36
NO,Model S,1,15184402,Trim - 'B'  Post - Lower - LH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,1,15184502,Trim - 'B'  Post - Lower - RH (Remove & Replace),Remove and Replace,0.24,0.24
NO,Model S,1,15184602,Trim - 'C' Post Upper - LH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15184702,Trim - 'C' Post Upper - RH  (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15184802,Trim - Sill Panel - LH - Rear (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,15184902,Trim - Sill Panel - RH - Rear (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,15185002,Footrest - Driver's (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15185102,Trim - 'C' Post Rear - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15185302,Trim - 'C' Post Rear - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15185802,Trim - C-Pillar - Lower - LH (Remove & Replace),Remove and Replace,0.0,0.0
NO,Model S,1,15185902,Trim - C-Pillar - Lower - RH (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15191102,Assembly - Closeout Extension - LH - Center Console (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15191202,Assembly - Closeout Extension - RH - Center Console (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15191702,Base - Armrest - Center Console (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15191902,Trim - Center Console - 1st Row - Rear (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15192002,Assembly - Panel - Wrapped - LH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15192102,Assembly - Panel - Wrapped - RH (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15192302,Vent - Center Console - 1st Row (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15192402,Center Console Assembly - 1st Row (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,1,15192502,Armrest Pads - Center Console - 1st Row (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15193002,Panel - Center Console - Wrapped - Rear - LH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,15193102,Panel - Center Console - Wrapped - Rear - RH (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,15194002,Center Console Assembly - 2nd Row (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15194102,Center Console - 2nd Row - Executive (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15202102,Overhead Console (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15241102,Assembly - Hood Latch Cover (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15245302,Trim - Rear Trunk - Floor (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,15245402,Carpet - Rear Trunk (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,1,15245602,Trim - Rear Trunk - Rear Wall (Remove & Replace),Remove and Replace,0.3,0.3
NO,Model S,1,15246002,Charge Port Cover Trim (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15301902,Floor Mat Set (Remove & Replace),Remove and Replace,0.06,0.06
NO,Model S,1,15307102,Absorber - Wheelhouse - Rear - LH (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,1,15307202,Absorber - Wheelhouse - Rear - RH (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,1,16010101,HV Battery (RWD),Remove and Install,1.68,1.68
NO,Model S,1,16010102,HV Battery (RWD),Remove and Replace,2.28,2.28
NO,Model S,1,16010103408,HV Battery Cover Corrosion (Removal not Possible),Restore,0.06,0.06
NO,Model S,1,16010103419,HV Battery Cover Corrosion (Corrosion not Present),Inspection,0.06,0.06
NO,Model S,1,16010103508,HV Battery Cover Corrosion (Corrosion Removed),Restore,1.38,1.38
NO,Model S,1,16010200102,BATTERY FLOW NUT REPLACEMENT (MIDDLE),Remove and Replace,1.26,1.26
NO,Model S,1,16010200202,BATTERY FLOW NUT REPLACEMENT (REAR),Remove and Replace,1.26,1.26
YES,Model S,1,16010201,HV Battery (AWD),Remove and Install,1.5,1.5
YES,Model S,1,16010202,HV Battery (AWD),Remove and Replace,2.28,2.28
NO,Model S,1,16010500,Not Applicable,Inspection,0.0,0.0
NO,Model S,1,16011002,Rapid Mate Plate - HV Battery (Remove & Replace),Remove and Replace,2.4,2.4
NO,Model S,1,16011051,"Ancillary
Unit (HV Battery 2.0)",Remove and Install,2.82,2.82
NO,Model S,1,16011052,"Ancillary
Unit (HV Battery 2.0)",Remove and Replace,2.82,2.82
NO,Model S,1,16012022,Aero Shield Support Tab - HV Battery 1.0/1.5 (Battery Already Removed),Remove and Replace,1.44,1.44
NO,Model S,1,16012032,Aero Shield Support Tab - HV Battery 1.0/1.5 (Battery Not Yet Removed),Remove and Replace,2.16,2.16
NO,Model S,1,16012042,Aero Shield Support Tab - HV Battery 2.0 (Battery Already Removed),Remove and Replace,1.14,1.14
NO,Model S,1,16012052,Aero Shield Support Tab - HV Battery 2.0 (Battery Not Yet Removed),Remove and Replace,1.74,1.74
NO,Model S,1,16012112,BMS PCBA - High Voltage Battery Assembly (HV Battery 1.0/1.5) (Remove & Replace),Remove and Replace,3.96,3.96
NO,Model S,1,16012118,BMS Standoff - High Voltage Battery Assembly (Repair),Restore,0.06,0.06
NO,Model S,1,16013008,HV Battery Enclosure - Re-seal - Level 1,Restore,0.6,0.6
NO,Model S,1,16013108,HV Battery Enclosure - Re-seal - Level 2,Restore,1.2,1.2
NO,Model S,1,16014002,HV Battery Blanket (Remove & Replace),Remove and Replace,1.86,1.86
NO,Model S,1,16014006,High Voltage Battery Assembly - Battery Blanket (Retrofit),Retrofit,2.28,2.28
NO,Model S,1,16015100,Discharge HV Battery (Through Rapid Mate),Test/Adjust,0.36,0.36
NO,Model S,1,16015200,Discharge HV Battery (Through Discharge Port),Test/Adjust,0.3,0.3
YES,Model S,1,16015300,Discharge HV Battery (At Pack Contactors),Test/Adjust,0.96,0.96
NO,Model S,1,16100502,Cover - Pyrotechnic Fuse - HV Battery 1.0/1.5 (Remove and Replace),Remove and Replace,1.8,1.8
NO,Model S,1,16100602,Cover - Pyrotechnic Fuse - HV Battery 2.0 (Remove and Replace),Remove and Replace,0.36,0.36
NO,Model S,1,16101006,Mud Flaps - HV Battery (Retrofit),Retrofit,1.74,1.74
YES,Model S,1,16102100,HV Battery Air Leak Test,Test/Adjust,0.66,0.66
YES,Model S,1,16300100,Resistance Meter (Zero Adjust),Test/Adjust,0.05,0.05
NO,Model S,1,1630012121,Contactors - HV Battery (HV Battery 1.0/1.5),Remove and Install,4.2,4.2
NO,Model S,1,1630012122,Contactors - HV Battery (HV Battery 1.0/1.5),Remove and Replace,4.2,4.2
NO,Model S,1,16302202,BMS PCBA - High Voltage Battery Assembly (HV Battery 2.0) (Remove & Replace),Remove and Replace,2.88,2.88
NO,Model S,1,16302841,Battery Module Remove and Replace (Reman),Fee,0.4,0.4
NO,Model S,1,16304176,Halfcup Charge/Discharge Test (Reman),Fee,5.29,5.29
NO,Model S,1,16308502,Fuse - Pyrotechnic - HV Battery 2.0 (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,16308507,Fuse - Pyrotechnic - HV Battery 2.0 (Dismantle and Discard),Modify,0.05,0.05
NO,Model S,1,16308602,Rapid Mate - Low Voltage (HV Battery 2.0) (Remove & Replace),Remove and Replace,3.06,3.06
NO,Model S,1,16308702,Fuse - Pyrotechnic - HV Battery 1.0/1.5 (Remove and Replace),Remove and Replace,2.1,2.1
NO,Model S,1,16900308,HV Battery Damage Evaluation (Reman),Retrofit,1.0,1.0
NO,Model S,1,16900508,HV Battery Safety Check (Reman),Retrofit,1.0,1.0
NO,Model S,1,16901808,Battery Enclosure Replacement (Reman),Sublet,0.0,0.0
NO,Model S,1,16901908,Battery Module Replacement (Reman),Sublet,0.0,0.0
NO,Model S,1,16902408,Charge/Discharge Test (Reman),Sublet,0.0,0.0
NO,Model S,1,16902608,Battery Reassembly (Reman),Sublet,0.0,0.0
NO,Model S,1,16902808,Battery Module Repair (Reman),Sublet,0.0,0.0
NO,Model S,1,16903108,HV Battery Coolant Leak Rectification (Reman),Retrofit,1.0,1.0
NO,Model S,1,16904008,Enclosure - HV Battery - Remanufactured (Reman),Retrofit,5.35,5.35
NO,Model S,1,16904208,Enclosure - HV Battery - New (Reman),Retrofit,4.6,4.6
NO,Model S,1,16904508,Baffle - Vent - HV Battery (Reman),Retrofit,0.15,0.15
NO,Model S,1,16905008,Battery Management System (BMS) (Reman),Retrofit,0.45,0.45
NO,Model S,1,16906208,Modules - HV Battery - Upper (Reman),Retrofit,0.25,0.25
NO,Model S,1,16906408,Modules - HV Battery - Lower (Reman),Retrofit,0.7,0.7
YES,Model S,1,17000004,Diagnosis: Driver Assistance,General Diagnosis,0.5,0.5
YES,Model S,1,17000008,Jumpstart Vehicle (Restore),Restore,0.12,0.12
YES,Model S,1,17010000,Vehicle HV Disablement Procedure,Test/Adjust,0.54,0.54
NO,Model S,1,17010100,Disconnect 12V - 1st Generation - RWD ,Test/Adjust,0.2,0.2
NO,Model S,1,17010200,Disconnect 12V - 1st Generation - Dual Motor ,Modify,0.18,0.18
NO,Model S,1,17010300,Disconnect 12V - 2nd Generation ,Test/Adjust,0.15,0.15
NO,Model S,1,17011502,12V Battery Tray (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,17011552,12V Battery Tray (2nd Generation) (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,17011602,E-Fuse Module (1st Generation) (Remove & Replace),Remove and Replace,1.56,1.56
NO,Model S,1,17011652,E-Fuse Module (2nd Generation) (Remove & Replace),Remove and Replace,1.2,1.2
NO,Model S,1,17012002,Trim - Fuse Box Lid (Remove & Replace),Remove and Replace,0.12,0.12
NO,Model S,1,17012202,12V Fuse Box (Remove & Replace),Remove and Replace,1.08,1.08
NO,Model S,1,17012212,Fuse Box - Battery (LHD) (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,17012302,Fusebox - Battery (RHD) (Remove & Replace),Remove and Replace,1.38,1.38
NO,Model S,1,17013102,12V Positive Jump Post (Remove & Replace),Remove and Replace,0.18,0.18
NO,Model S,1,17015102,DCDC Cover (Remove & Replace),Remove and Replace,0.78,0.78
YES,Model S,1,17100008,Harness Connector - Reconnect,Restore,0.1,0.1
NO,Model S,1,17100302,Harness - Center Console (Remove & Replace),Remove and Replace,0.6,0.6
NO,Model S,1,17100402,Harness - Body - Lower Dash (Remove & Replace),Remove and Replace,8.2,8.2
NO,Model S,1,17100802,Harness - Lower Dash,Remove and Replace,7.85,7.85
NO,Model S,1,17100902,Harness - Body - Right (Remove & Replace),Remove and Replace,1.98,1.98
NO,Model S,1,17101006,Harness - Media Control Unit,Retrofit,0.3,0.3
NO,Model S,1,17101102,Harness - Fascia - Rear (Remove & Replace),Remove and Replace,0.84,0.84
NO,Model S,1,17101702,Harness - Body - Left (Remove & Replace),Remove and Replace,8.2,8.2
NO,Model S,1,17102802,Harness - Rear Door - LH (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,1,17102902,Harness - Rear Door - RH (Remove & Replace),Remove and Replace,0.9,0.9
NO,Model S,1,17103902,Harnesses - Liftgate - RH/RH (Remove and Replace),Remove and Replace,2.76,2.76
NO,Model S,1,17104002,Cable - EPAS (Remove & Replace),Remove and Replace,3.24,3.24
NO,Model S,1,17104202,Cable - Body - Left - GPS Antenna (Remove & Replace),Remove and Replace,3.6,3.6
NO,Model S,1,17104502,Harness - Liftgate - LH (Remove & Replace),Remove and Replace,0.66,0.66
NO,Model S,1,17104602,Harness - Liftgate - RH (Remove & Replace),Remove and Replace,1.8,1.8
NO,Model S,1,17104702,Harnesses - Liftgate - LH/RH (Remove & Replace),Remove and Replace,2.76,2.76
NO,Model S,1,17105002,Cable - Body Left - RKE + GPS (Remove & Replace),Remove and Replace,0.96,0.96
YES,Model S,1,17105006,Wire - Electrical Harness (Overlay),Retrofit,0.0,0.0
YES,Model S,1,17108100,Diagnosis: Low Voltage Distribution and Controllers,General Diagnosis,1.0,1.0
NO,Model S,1,17150016,Electronic Toll Collection System (Retrofit),Retrofit,0.6,0.6
NO,Model S,1,17151902,Module - Sunroof Controller (RHD) (Remove & Replace),Remove and Replace,0.42,0.42
NO,Model S,1,17152002,Module - Sunroof Controller (LHD) (Remove & Replace),Remove and Replace,1.56,1.56
NO,Model S,1,17152302,Module - Body Controller - BCM (Remove & Replace),Remove and Replace,1.14,1.14
NO,Model S,1,17152602,Module - Body Controller - BCM (Remove & Replace),Remove and Replace,1.08,1.08
